3410,0.037037,0,0.038462,,3410,0.053395363
3411,0,0,0.038462,,3411,0.038462
3442,0.037037,0,0,,3442,0.037037
3459,0.037037,0,0.038462,,3459,0.053395363
3477,0.037037,0,0,,3477,0.037037
3481,0.037037,0,0.038462,,3481,0.053395363
3496,0.037037,0,0,,3496,0.037037
3511,0.037037,0.038462,0.038462,,3511,0.065805701
3516,2.962963,3.269231,2.730769,,3516,5.188845768
3531,4.074074,2.346154,2.153846,,3531,5.171225207
3532,1.259259,2.115385,-0.230769,,3532,2.4726183
3550,-1.925926,0.692308,-0.769231,,3550,2.186366313
3552,0.037037,1.576923,-0.692308,,3552,1.722599273
3567,0.037037,-0.153846,0.769231,,3567,0.785338565
3572,-0.111111,1.153846,-0.269231,,3572,1.190038477
3587,-0.555556,1.038462,-0.038462,,3587,1.178356958
3602,-0.37037,0.884615,0.076923,,3602,0.962099154
3604,-0.296296,0,-0.038462,,3604,0.298781936
3632,0.481481,-3.038461,-0.307692,,3632,3.091721781
3655,0.148148,0.461538,0.461538,,3655,0.669314934
3676,-0.148148,0.230769,0,,3676,0.274230125
3714,-0.111111,0.230769,0,,3714,0.256124942
3722,-0.111111,0.153846,-0.038462,,3722,0.193632568
3741,-0.185185,-0.269231,-0.153846,,3741,0.361175037
3742,-0.333333,-0.692308,-0.230769,,3742,0.802281489
3752,-0.518519,-0.961538,-0.269231,,3752,1.125123376
3762,-0.518519,-0.692308,-0.269231,,3762,0.90589053
3766,-0.444444,-0.346154,-0.192308,,3766,0.595260806
3782,-0.333333,0.038462,-0.153846,,3782,0.369132505
3786,-0.185185,0.423077,0.038462,,3786,0.463429561
3801,-0.148148,0.538462,-0.038462,,3801,0.559793248
3816,-0.185185,0.461538,-0.038462,,3816,0.498788668
3817,-0.185185,0.5,0.038462,,3817,0.534577225
3832,-0.666667,0.615385,0,,3832,0.907272609
3837,-3.37037,0.153846,-1.038462,,3837,3.530080148
3852,-3.888889,1.961538,-1.884615,,3852,4.745825816
3857,-3.518518,1.923077,-0.269231,,3857,4.018790788
3872,-2.592592,1.230769,-0.730769,,3872,2.961477493
3877,-1.518519,0.692308,-0.230769,,3877,1.684768427
3892,-0.777778,0.5,-0.038462,,3892,0.925428518
3907,-0.37037,0.269231,0,,3907,0.45788565
3909,-0.444444,0.346154,-0.076923,,3909,0.568568561
3925,-0.481481,0.576923,-0.115385,,3925,0.760248512
3940,-0.407407,0.846154,0,,3940,0.939125687
3941,-0.37037,0.807692,-0.038462,,3941,0.889392843
3956,-0.296296,0.653846,-0.038462,,3956,0.718877762
3959,-0.222222,0.538462,0,,3959,0.582515187
3975,-0.185185,0.538462,0,,3975,0.569416201
3979,-0.185185,0.653846,0.038462,,3979,0.680652188
3994,-0.111111,0.730769,0.038462,,3994,0.740167759
3999,-0.074074,0.730769,0.038462,,3999,0.735519962
4014,-0.037037,1.076923,0.115385,,4014,1.083719791
4020,-0.037037,1.076923,0.115385,,4020,1.083719791
4035,0.37037,1.884615,0.346154,,4035,1.951607088
4052,0.074074,0.961538,0.192308,,4052,0.983374115
4054,-0.111111,0.384615,-0.038462,,4054,0.402186124
4061,-0.111111,0.230769,0.076923,,4061,0.267426875
4076,0,0.307692,0.038462,,4076,0.310086588
4081,0.111111,0.346154,0.076923,,4081,0.371598431
4097,0.296296,0.615385,0.269231,,4097,0.734149405
4101,0.481481,1.076923,0.230769,,4101,1.202015571
4116,0.777778,1.230769,0.346154,,4116,1.496513796
4131,1.148148,1.576923,0.5,,4131,2.01368567
4132,1.074074,1.115385,0.384615,,4132,1.595508494
4149,0.296296,0.576923,0.038462,,4149,0.649700541
